,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
35,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.020441123604100046,0.0,3.890633866088077e-07,0.0,4.4780025571338946e-07,383.63548154399996,4976.775,-5.027069225458656e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76643592138674
36,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.020519471925550974,0.0,4.0271214030434e-07,0.0,4.2805983689170644e-07,383.63548154399996,4976.775,-1.9508469434443906e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7665142697082
37,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02182467896624126,0.0,3.7492890986494356e-07,0.0,4.474073713514881e-07,383.63548154399996,4976.775,-1.3191809308146686e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7678194767489
38,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.020080466529868404,0.0,3.590687417187697e-07,0.0,4.3209765010609555e-07,383.63548154399996,4976.775,-3.9633176631084894e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7660752643125
39,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.020453281653609122,0.0,2.944993135416059e-07,0.0,4.458064810512761e-07,383.63548154399996,4976.775,-1.9112264968511225e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76644807943626
40,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.021593786032249394,0.0,3.7900991932753025e-07,0.0,4.457616904010284e-07,383.63548154399996,4976.775,-1.043186218517039e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7675885838149
41,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.01950402260448051,0.0,3.455015453530328e-07,0.0,4.122616150514576e-07,383.63548154399996,4976.775,-1.5406618968026877e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76549882038717
42,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02056548935057034,0.0,3.6950276163149486e-07,0.0,4.383671877136857e-07,383.63548154399996,4976.775,-1.628867776282007e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76656028713325
43,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.01966671169283965,0.0,3.8803447628080206e-07,0.0,4.337960683672214e-07,383.63548154399996,4976.775,-1.0984860335968403e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7656615094755
44,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02317481853019526,0.0,3.5540616822140515e-07,0.0,4.6744284867818764e-07,383.63548154399996,4976.775,-1.049161141033205e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76916961631287
45,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.023300333509052376,0.0,4.2222369636006163e-07,0.0,4.37682845754296e-07,383.63548154399996,4976.775,-1.6192414352430935e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7692951312917
46,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.019833026275869678,0.0,3.9012182501074875e-07,0.0,4.3099928813033316e-07,383.63548154399996,4976.775,-1.188345448033776e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76582782405853
47,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.01918130820177841,0.0,3.8181086164550004e-07,0.0,4.440979369301551e-07,383.63548154399996,4976.775,-1.7008265413711457e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76517610598444
48,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.021827988688810338,0.0,3.657096054068757e-07,0.0,4.3787783888562096e-07,383.63548154399996,4976.775,-3.545645358147096e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76782278647147
49,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.020675201608212505,0.0,3.6607604226909125e-07,0.0,4.146427512745845e-07,383.63548154399996,4976.775,-2.0012612555295062e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76666999939084
50,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.017543219165280725,0.0,3.320267741867702e-07,0.0,4.089171443397862e-07,383.63548154399996,4976.775,-1.660647863685229e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76353801694796
51,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.024712559387598417,0.0,3.6270215764707846e-07,0.0,4.7094020963733207e-07,383.63548154399996,4976.775,-1.789304439994513e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.77070735717024
52,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.019158237036789042,0.0,3.532986257995536e-07,0.0,4.3561056623052654e-07,383.63548154399996,4976.775,-2.5007068806388707e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76515303481943
53,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.01987853436373655,0.0,3.751558196372466e-07,0.0,4.2999855428968104e-07,383.63548154399996,4976.775,-5.037815841679048e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7658733321464
54,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02218672032191723,0.0,3.2861160888913947e-07,0.0,4.2323142953886236e-07,383.63548154399996,4976.775,-1.9332532843638024e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7681815181046
55,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02031238818998234,0.0,3.955588596722151e-07,0.0,4.2491757244723e-07,383.63548154399996,4976.775,-3.189936319725518e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76630718597266
56,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.01993294350344565,0.0,4.0745224432086026e-07,0.0,4.3370652691940125e-07,383.63548154399996,4976.775,-1.6238651110082348e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7659277412861
57,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.02195269466314282,0.0,4.2096395527515344e-07,0.0,4.7222570123369645e-07,383.63548154399996,4976.775,-3.4492570431862642e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7679474924458
58,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.022156804024493302,0.0,3.4304797419288486e-07,0.0,4.589679073617977e-07,383.63548154399996,4976.775,-1.3142014495335093e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7681516018072
59,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0.0,0,0.021020166318320724,0.0,3.1195371386970226e-07,0.0,4.417243078143295e-07,383.63548154399996,4976.775,-6.024390355170369e-135,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76701496410095
