,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
38,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.007477739836131735,0.033,0,0,0.012,0,0.006,0,0,0.021486466657816065,0.0,3.522746309827391e-07,0.0,4.791175301075246e-07,383.63548154399996,4976.775,-1.4612237367236496e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76748126444045
39,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.009004771404143908,0.033,0,0,0.012,0,0.006,0,0,0.021047377050485015,0.0,4.0006467033529513e-07,0.0,4.582834759005293e-07,383.63548154399996,4976.775,-1.7773294374068535e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76704217483314
40,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008577525924501695,0.033,0,0,0.012,0,0.006,0,0,0.022701969289767303,0.0,4.3667029831439356e-07,0.0,4.6497486143034215e-07,383.63548154399996,4976.775,-4.52359000590962e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7686967670724
41,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008357426719722243,0.033,0,0,0.012,0,0.006,0,0,0.022555970399879034,0.0,3.4865566811033696e-07,0.0,5.034929860743895e-07,383.63548154399996,4976.775,-3.1292954024815154e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76855076818254
42,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008298790919486852,0.033,0,0,0.012,0,0.006,0,0,0.02129296934506092,0.0,4.3628805509262203e-07,0.0,4.4407306664543607e-07,383.63548154399996,4976.775,-4.569713967178292e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7672877671277
43,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008528882329792703,0.033,0,0,0.012,0,0.006,0,0,0.021209830332958864,0.0,3.600800870556985e-07,0.0,4.576724442925661e-07,383.63548154399996,4976.775,-4.364685948861982e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7672046281156
44,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.007714536502533664,0.033,0,0,0.012,0,0.006,0,0,0.021578706145719183,0.0,3.742506953407757e-07,0.0,4.62028664654249e-07,383.63548154399996,4976.775,-1.5262853673325032e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76757350392836
45,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.00782874889082382,0.033,0,0,0.012,0,0.006,0,0,0.021571871699361943,0.0,3.37625583165009e-07,0.0,4.771156422373046e-07,383.63548154399996,4976.775,-1.0451899309176232e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.767566669482
46,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008989241417634995,0.033,0,0,0.012,0,0.006,0,0,0.021527414792486377,0.0,3.72157289710795e-07,0.0,4.7474425529123603e-07,383.63548154399996,4976.775,-2.457852337446664e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76752221257516
47,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008473616624391528,0.033,0,0,0.012,0,0.006,0,0,0.025306042796525943,0.0,3.8162675170983656e-07,0.0,4.815281290818331e-07,383.63548154399996,4976.775,-1.3462817390564928e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.77130084057916
48,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008262618274704613,0.033,0,0,0.012,0,0.006,0,0,0.018678450192323157,0.0,3.3177844523571375e-07,0.0,4.0142887070045315e-07,383.63548154399996,4976.775,-1.9184829053094346e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.764673247975
49,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008619280793953112,0.033,0,0,0.012,0,0.006,0,0,0.02054791638771851,0.0,3.2955062635384476e-07,0.0,4.391272743727912e-07,383.63548154399996,4976.775,-1.6778755057596197e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7665427141704
50,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.008423813563511412,0.033,0,0,0.012,0,0.006,0,0,0.018395785396830212,0.0,3.5244064418335527e-07,0.0,3.9282337204288247e-07,383.63548154399996,4976.775,-1.2693156218415473e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7643905831795
51,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.007900885855345308,0.033,0,0,0.012,0,0.006,0,0,0.019332773170660986,0.0,3.875485728030534e-07,0.0,4.0028641673191684e-07,383.63548154399996,4976.775,-1.2098129134275737e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.76532757095333
52,150,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.00815382438965949,0.033,0,0,0.012,0,0.006,0,0,0.021150452873119067,0.0,4.4520137885384475e-07,0.0,4.291328177191879e-07,383.63548154399996,4976.775,-1.8686055712691433e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,383.7671452506558
