,t,p,ph,q,s,ewe,co2,na,ca,mg,cl,au,ag,co,zn,li,cu,pb,ni,cd,ti,mo,mn,ba,se,sr,sb,al,as,E3,cu_3,au_3,as_3,sb_3,E4,H4,E5,al_5,ni_5,mn_5,sr_5,zn_5,as_5,li_5,ba_5,E6,E
110,163.11827849744282,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021270435589518907,0.0,4.0257416928719543e-07,0.0,4.487057359261383e-07,480.9211892572397,4935.657,-1.259628909086176e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1105132537827213,481.05297294661193
111,157.22217747893453,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022247897278163647,0.0,3.370431423441099e-07,0.0,4.469885536683493e-07,436.8449421695039,4952.461,-3.45144323400704e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11047006767338849,436.97766013445545
112,147.64350396262842,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020807990367935056,0.0,4.0506968391481816e-07,0.0,4.398163293600807e-07,366.41444382139247,4984.287,-3.2668221355706383e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11049885841294371,366.54575067017333
113,136.38072806759845,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021693747889177776,0.0,3.4581473364275477e-07,0.0,4.679030879275327e-07,284.41958682847076,5015.3460000000005,-1.4549437457018262e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11071478895960786,284.55199536531956
114,160.30133888124766,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02305168433650384,0.0,3.747045228914386e-07,0.0,4.3131411971452505e-07,459.8948914989888,4942.379,-1.0993129407659869e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11049885841294371,460.02844204173823
115,144.72878709127926,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.020521348298426133,0.0,3.402079608424934e-07,0.0,4.5561121574344585e-07,344.4927599306257,4991.012000000001,-1.3477588989617707e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11054204452227655,344.6238233234464
116,158.67862440805555,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022132492537418526,0.0,3.460481850300945e-07,0.0,4.529956398048727e-07,448.22773943815014,4949.099999999999,-4.470538196488311e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11041248619427804,448.3602844168818
117,160.0663989186356,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.02225980012970092,0.0,4.140684477637172e-07,0.0,4.4121460437546614e-07,457.90481250031075,4942.379,-1.206485790334757e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11047006767338849,458.0375423681138
118,146.62408895430949,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.021586333903618568,0.0,3.798149753273696e-07,0.0,4.6372233103309147e-07,359.25129328270816,4987.650000000001,-1.933397713880825e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.11042688156405565,359.38330649817584
119,145.3181636825393,4.741903252197481,4.6,150,29,0.35,680,49800,1350,7,98100,0.005,0.026,0.008,8,0,0.8,0.36,0.094,0.04,0.0082,0.033,0,0,0.012,0,0.006,0,0,0.022691071020093573,0.0,3.5951805612234853e-07,0.0,4.785553075860596e-07,349.266846334057,4991.012000000001,-2.0974023592209222e-134,0.0,1.4456127858696375e-131,0.0,0.0,0.0,0.0,0.0,0.0,0.1104844630431661,349.4000218681203
